"rules";"support";"confidence";"lift";"count"
"{Age: 45 - 64 ANS,Area: 1- RURAL AGE,Complaint Type: RECLAMATION GESTION CONTRAT,Nature: PP} => {Activity: PARTICULIER}";0,0157580784076047;0,577102803738318;1,32723907229055;494
"{Activity: PARTICULIER,Area: 1- RURAL AGE,Complaint Type: RECLAMATION GESTION CONTRAT,Nature: PP} => {Age: 45 - 64 ANS}";0,0157580784076047;0,541666666666667;1,61613289552996;494
"{Age: 45 - 64 ANS,Area: 1- RURAL AGE,Complaint Type: RECLAMATION GESTION CONTRAT,Sex: M} => {Nature: PP}";0,0182780949950557;1;1,14266447967924;573
"{Age: 45 - 64 ANS,Area: 1- RURAL AGE,Complaint Type: RECLAMATION GESTION CONTRAT,Nature: PP} => {Sex: M}";0,0182780949950557;0,669392523364486;1,22546053579498;573
"{Activity: PARTICULIER,Area: 1- RURAL AGE,Complaint Sub_Type: INCOMPREHENSION CLIENT,Complaint Type: RECLAMATION GESTION CONTRAT} => {Nature: PP}";0,0120896998309356;0,992146596858639;1,13369067486501;379
"{Area: 1- RURAL AGE,Complaint Sub_Type: INCOMPREHENSION CLIENT,Complaint Type: RECLAMATION GESTION CONTRAT,Sex: M} => {Nature: PP}";0,0212765957446809;1;1,14266447967924;667
"{Area: 1- RURAL AGE,Complaint Sub_Type: INCOMPREHENSION CLIENT,Complaint Type: RECLAMATION GESTION CONTRAT,Nature: PP} => {Sex: M}";0,0212765957446809;0,679226069246436;1,24346286176165;667
"{Activity: PARTICULIER,Area: 1- RURAL AGE,Complaint Type: RECLAMATION GESTION CONTRAT,Sex: M} => {Nature: PP}";0,0160132699607643;1;1,14266447967924;502
"{Activity: PARTICULIER,Area: 1- RURAL AGE,Complaint Type: RECLAMATION GESTION CONTRAT,Nature: PP} => {Sex: M}";0,0160132699607643;0,550438596491228;1,00769093444309;502
"{Activity: PARTICULIER,Age: 45 - 64 ANS,Area: 1- RURAL AGE,Sex: F} => {Nature: PP}";0,0198092443140132;1;1,14266447967924;621
"{Age: 45 - 64 ANS,Area: 1- RURAL AGE,Nature: PP,Sex: F} => {Activity: PARTICULIER}";0,0198092443140132;0,72887323943662;1,67628546571041;621
"{Activity: PARTICULIER,Area: 1- RURAL AGE,Nature: PP,Sex: F} => {Age: 45 - 64 ANS}";0,0198092443140132;0,511111111111111;1,52496642450007;621
"{Activity: PARTICULIER,Area: 1- RURAL AGE,Complaint Sub_Type: INCOMPREHENSION CLIENT,Sex: F} => {Nature: PP}";0,0140674343679224;1;1,14266447967924;441
"{Area: 1- RURAL AGE,Complaint Sub_Type: INCOMPREHENSION CLIENT,Nature: PP,Sex: F} => {Activity: PARTICULIER}";0,0140674343679224;0,532608695652174;1,22491013131832;441
"{Activity: PARTICULIER,Area: 1- RURAL AGE,Complaint Type: RECLAMATION SINISTRE,Sex: F} => {Nature: PP}";0,0114198220038917;1;1,14266447967924;358
"{Activity: PARTICULIER,Age: 45 - 64 ANS,Area: 1- RURAL AGE,Complaint Sub_Type: INCOMPREHENSION CLIENT} => {Nature: PP}";0,0161408657373441;1;1,14266447967924;506
"{Age: 45 - 64 ANS,Area: 1- RURAL AGE,Complaint Sub_Type: INCOMPREHENSION CLIENT,Nature: PP} => {Activity: PARTICULIER}";0,0161408657373441;0,549402823018458;1,26353379053669;506
"{Activity: PARTICULIER,Area: 1- RURAL AGE,Complaint Sub_Type: INCOMPREHENSION CLIENT,Nature: PP} => {Age: 45 - 64 ANS}";0,0161408657373441;0,508032128514056;1,51577987977416;506
"{Age: 45 - 64 ANS,Area: 1- RURAL AGE,Complaint Sub_Type: INCOMPREHENSION CLIENT,Sex: M} => {Nature: PP}";0,0206386168617819;1;1,14266447967924;647
"{Age: 45 - 64 ANS,Area: 1- RURAL AGE,Complaint Sub_Type: INCOMPREHENSION CLIENT,Nature: PP} => {Sex: M}";0,0206386168617819;0,702497285559175;1,28606560412255;647
"{Activity: PARTICULIER,Age: 45 - 64 ANS,Area: 1- RURAL AGE,Complaint Type: RECLAMATION SINISTRE} => {Sex: M}";0,0110370346741523;0,647940074906367;1,18618742164446;346
"{Activity: PARTICULIER,Area: 1- RURAL AGE,Complaint Type: RECLAMATION SINISTRE,Sex: M} => {Age: 45 - 64 ANS}";0,0110370346741523;0,610229276895944;1,82069835361292;346
"{Activity: PARTICULIER,Age: 45 - 64 ANS,Area: 1- RURAL AGE,Complaint Type: RECLAMATION SINISTRE} => {Nature: PP}";0,0170340361734027;1;1,14266447967924;534
"{Activity: PARTICULIER,Area: 1- RURAL AGE,Complaint Type: RECLAMATION SINISTRE,Nature: PP} => {Age: 45 - 64 ANS}";0,0170340361734027;0,577922077922078;1,7243056267992;534
"{Age: 45 - 64 ANS,Area: 1- RURAL AGE,Complaint Type: RECLAMATION SINISTRE,Sex: M} => {Nature: PP}";0,0316756515359342;1;1,14266447967924;993
"{Age: 45 - 64 ANS,Area: 1- RURAL AGE,Complaint Type: RECLAMATION SINISTRE,Nature: PP} => {Sex: M}";0,0316756515359342;0,778213166144201;1,42467907880487;993
"{Activity: PARTICULIER,Age: 45 - 64 ANS,Area: 1- RURAL AGE,Sex: M} => {Nature: PP}";0,0277201824619605;1;1,14266447967924;869
"{Activity: PARTICULIER,Age: 45 - 64 ANS,Area: 1- RURAL AGE,Nature: PP} => {Sex: M}";0,0277201824619605;0,583613163196776;1,06842379426861;869
"{Activity: PARTICULIER,Area: 1- RURAL AGE,Nature: PP,Sex: M} => {Age: 45 - 64 ANS}";0,0277201824619605;0,551395939086294;1,64516144421969;869
"{Area: 1- RURAL AGE,Complaint Sub_Type: INCOMPREHENSION CLIENT,Complaint Type: RECLAMATION SINISTRE,Sex: M} => {Nature: PP}";0,0132699607642987;1;1,14266447967924;416
"{Area: 1- RURAL AGE,Complaint Sub_Type: INCOMPREHENSION CLIENT,Complaint Type: RECLAMATION SINISTRE,Nature: PP} => {Sex: M}";0,0132699607642987;0,734982332155477;1,34553615573126;416
"{Activity: PARTICULIER,Area: 1- RURAL AGE,Complaint Sub_Type: INCOMPREHENSION CLIENT,Sex: M} => {Nature: PP}";0,0177039140004466;1;1,14266447967924;555
"{Activity: PARTICULIER,Area: 1- RURAL AGE,Complaint Sub_Type: INCOMPREHENSION CLIENT,Nature: PP} => {Sex: M}";0,0177039140004466;0,557228915662651;1,02012200870757;555
"{Activity: PARTICULIER,Area: 1- RURAL AGE,Complaint Type: RECLAMATION SINISTRE,Sex: M} => {Nature: PP}";0,018086701330186;1;1,14266447967924;567
"{Activity: PARTICULIER,Area: 1- RURAL AGE,Complaint Type: RECLAMATION SINISTRE,Nature: PP} => {Sex: M}";0,018086701330186;0,613636363636364;1,12338743071925;567
"{Activity: RETRAITE,Complaint Sub_Type: INCOMPREHENSION CLIENT,Complaint Type: RECLAMATION GESTION CONTRAT,Sex: F} => {Nature: PP}";0,0171935308941274;0,998148148148148;1,1405484343465;539
"{Activity: RETRAITE,Area: 2- RURAL DYNAMIQUE,Complaint Type: RECLAMATION GESTION CONTRAT,Sex: F} => {Nature: PP}";0,0133656575967335;1;1,14266447967924;419
"{Activity: RETRAITE,Area: 2- RURAL DYNAMIQUE,Complaint Sub_Type: INCOMPREHENSION CLIENT,Complaint Type: RECLAMATION GESTION CONTRAT} => {Nature: PP}";0,0157580784076047;0,997979797979798;1,14035606658898;494
"{Activity: RETRAITE,Complaint Sub_Type: INCOMPREHENSION CLIENT,Complaint Type: RECLAMATION GESTION CONTRAT,Sex: M} => {Nature: PP}";0,0280710708475549;1;1,14266447967924;880
"{Activity: RETRAITE,Complaint Sub_Type: INCOMPREHENSION CLIENT,Complaint Type: RECLAMATION GESTION CONTRAT,Nature: PP} => {Sex: M}";0,0280710708475549;0,62015503875969;1,13532120474641;880
"{Activity: RETRAITE,Area: 2- RURAL DYNAMIQUE,Complaint Type: RECLAMATION GESTION CONTRAT,Sex: M} => {Nature: PP}";0,0208300105266516;1;1,14266447967924;653
"{Activity: RETRAITE,Area: 2- RURAL DYNAMIQUE,Complaint Type: RECLAMATION GESTION CONTRAT,Nature: PP} => {Sex: M}";0,0208300105266516;0,609141791044776;1,11515919221342;653
"{Activity: RETRAITE,Area: 2- RURAL DYNAMIQUE,Complaint Sub_Type: INCOMPREHENSION CLIENT,Sex: F} => {Nature: PP}";0,0148968069156911;1;1,14266447967924;467
"{Activity: RETRAITE,Area: 2- RURAL DYNAMIQUE,Complaint Type: RECLAMATION SINISTRE,Sex: F} => {Nature: PP}";0,0144183227535169;1;1,14266447967924;452
"{Activity: RETRAITE,Age: 45 - 64 ANS,Complaint Type: RECLAMATION SINISTRE,Sex: M} => {Nature: PP}";0,0101757631822387;1;1,14266447967924;319
"{Activity: RETRAITE,Age: 45 - 64 ANS,Complaint Type: RECLAMATION SINISTRE,Nature: PP} => {Sex: M}";0,0101757631822387;0,754137115839243;1,38060292247398;319
"{Activity: RETRAITE,Complaint Sub_Type: INCOMPREHENSION CLIENT,Complaint Type: RECLAMATION SINISTRE,Sex: M} => {Nature: PP}";0,0156623815751699;1;1,14266447967924;491
"{Activity: RETRAITE,Complaint Sub_Type: INCOMPREHENSION CLIENT,Complaint Type: RECLAMATION SINISTRE,Nature: PP} => {Sex: M}";0,0156623815751699;0,683844011142061;1,25191695312383;491
"{Activity: RETRAITE,Area: 2- RURAL DYNAMIQUE,Complaint Sub_Type: INCOMPREHENSION CLIENT,Sex: M} => {Nature: PP}";0,0224887556221889;1;1,14266447967924;705
"{Activity: RETRAITE,Area: 2- RURAL DYNAMIQUE,Complaint Sub_Type: INCOMPREHENSION CLIENT,Nature: PP} => {Sex: M}";0,0224887556221889;0,601535836177474;1,10123492924128;705
"{Activity: RETRAITE,Area: 2- RURAL DYNAMIQUE,Complaint Type: RECLAMATION SINISTRE,Sex: M} => {Nature: PP}";0,0324731251395579;1;1,14266447967924;1018
"{Activity: RETRAITE,Area: 2- RURAL DYNAMIQUE,Complaint Type: RECLAMATION SINISTRE,Nature: PP} => {Sex: M}";0,0324731251395579;0,692988427501702;1,26865768592332;1018
"{Age: 45 - 64 ANS,Complaint Sub_Type: INCOMPREHENSION CLIENT,Complaint Type: RECLAMATION GESTION CONTRAT,Sex: F} => {Activity: PARTICULIER}";0,0133656575967335;0,771639042357274;1,77463959642419;419
"{Age: 45 - 64 ANS,Complaint Sub_Type: INCOMPREHENSION CLIENT,Complaint Type: RECLAMATION GESTION CONTRAT,Sex: F} => {Nature: PP}";0,0173211266707072;1;1,14266447967924;543
"{Age: 45 - 64 ANS,Area: 2- RURAL DYNAMIQUE,Complaint Type: RECLAMATION GESTION CONTRAT,Sex: F} => {Activity: PARTICULIER}";0,0109732367858624;0,769574944071588;1,76989251864868;344
"{Age: 45 - 64 ANS,Area: 2- RURAL DYNAMIQUE,Complaint Type: RECLAMATION GESTION CONTRAT,Sex: F} => {Nature: PP}";0,0142588280327921;1;1,14266447967924;447
"{Activity: PARTICULIER,Age: 45 - 64 ANS,Complaint Type: RECLAMATION GESTION CONTRAT,Sex: F} => {Nature: PP}";0,0312928642061948;1;1,14266447967924;981
"{Age: 45 - 64 ANS,Complaint Type: RECLAMATION GESTION CONTRAT,Nature: PP,Sex: F} => {Activity: PARTICULIER}";0,0312928642061948;0,793047696038804;1,8238758875446;981
"{Area: 2- RURAL DYNAMIQUE,Complaint Sub_Type: INCOMPREHENSION CLIENT,Complaint Type: RECLAMATION GESTION CONTRAT,Sex: F} => {Activity: PARTICULIER}";0,0109732367858624;0,576214405360134;1,32519590592288;344
"{Area: 2- RURAL DYNAMIQUE,Complaint Sub_Type: INCOMPREHENSION CLIENT,Complaint Type: RECLAMATION GESTION CONTRAT,Sex: F} => {Nature: PP}";0,0190436696545344;1;1,14266447967924;597
"{Activity: PARTICULIER,Complaint Sub_Type: INCOMPREHENSION CLIENT,Complaint Type: RECLAMATION GESTION CONTRAT,Sex: F} => {Nature: PP}";0,0295384222782226;1;1,14266447967924;926
"{Complaint Sub_Type: INCOMPREHENSION CLIENT,Complaint Type: RECLAMATION GESTION CONTRAT,Nature: PP,Sex: F} => {Activity: PARTICULIER}";0,0295384222782226;0,585705249841872;1,34702324681189;926
"{Activity: PARTICULIER,Area: 2- RURAL DYNAMIQUE,Complaint Type: RECLAMATION GESTION CONTRAT,Sex: F} => {Nature: PP}";0,0251044690420747;1;1,14266447967924;787
"{Area: 2- RURAL DYNAMIQUE,Complaint Type: RECLAMATION GESTION CONTRAT,Nature: PP,Sex: F} => {Activity: PARTICULIER}";0,0251044690420747;0,60260336906585;1,38588606975609;787
"{Age: 45 - 64 ANS,Area: 2- RURAL DYNAMIQUE,Complaint Sub_Type: INCOMPREHENSION CLIENT,Complaint Type: RECLAMATION GESTION CONTRAT} => {Activity: PARTICULIER}";0,0107818431209927;0,610108303249097;1,40314615204724;338
"{Age: 45 - 64 ANS,Area: 2- RURAL DYNAMIQUE,Complaint Sub_Type: INCOMPREHENSION CLIENT,Complaint Type: RECLAMATION GESTION CONTRAT} => {Sex: M}";0,0112922262273119;0,63898916967509;1,16980095072088;354
"{Age: 45 - 64 ANS,Area: 2- RURAL DYNAMIQUE,Complaint Sub_Type: INCOMPREHENSION CLIENT,Complaint Type: RECLAMATION GESTION CONTRAT} => {Nature: PP}";0,0176720150563016;1;1,14266447967924;554
"{Activity: PARTICULIER,Age: 45 - 64 ANS,Complaint Sub_Type: INCOMPREHENSION CLIENT,Complaint Type: RECLAMATION GESTION CONTRAT} => {Sex: M}";0,0170021372292577;0,559873949579832;1,02496428669576;533
"{Age: 45 - 64 ANS,Complaint Sub_Type: INCOMPREHENSION CLIENT,Complaint Type: RECLAMATION GESTION CONTRAT,Sex: M} => {Activity: PARTICULIER}";0,0170021372292577;0,562829989440338;1,29441400770047;533
"{Activity: PARTICULIER,Age: 45 - 64 ANS,Complaint Sub_Type: INCOMPREHENSION CLIENT,Complaint Type: RECLAMATION GESTION CONTRAT} => {Nature: PP}";0,0303677948259913;1;1,14266447967924;952
"{Age: 45 - 64 ANS,Complaint Sub_Type: INCOMPREHENSION CLIENT,Complaint Type: RECLAMATION GESTION CONTRAT,Nature: PP} => {Activity: PARTICULIER}";0,0303677948259913;0,638926174496644;1,46942239338972;952
"{Age: 45 - 64 ANS,Complaint Sub_Type: INCOMPREHENSION CLIENT,Complaint Type: RECLAMATION GESTION CONTRAT,Sex: M} => {Nature: PP}";0,0302083001052665;1;1,14266447967924;947
"{Age: 45 - 64 ANS,Complaint Sub_Type: INCOMPREHENSION CLIENT,Complaint Type: RECLAMATION GESTION CONTRAT,Nature: PP} => {Sex: M}";0,0302083001052665;0,635570469798658;1,1635423182503;947
"{Activity: PARTICULIER,Age: 45 - 64 ANS,Area: 2- RURAL DYNAMIQUE,Complaint Type: RECLAMATION GESTION CONTRAT} => {Sex: M}";0,0150563016364158;0,57843137254902;1,05893746192707;472
"{Age: 45 - 64 ANS,Area: 2- RURAL DYNAMIQUE,Complaint Type: RECLAMATION GESTION CONTRAT,Sex: M} => {Activity: PARTICULIER}";0,0150563016364158;0,567990373044525;1,30628201926292;472
"{Activity: PARTICULIER,Age: 45 - 64 ANS,Area: 2- RURAL DYNAMIQUE,Complaint Type: RECLAMATION GESTION CONTRAT} => {Nature: PP}";0,0260295384222782;1;1,14266447967924;816
"{Age: 45 - 64 ANS,Area: 2- RURAL DYNAMIQUE,Complaint Type: RECLAMATION GESTION CONTRAT,Nature: PP} => {Activity: PARTICULIER}";0,0260295384222782;0,63849765258216;1,46843686529221;816
"{Age: 45 - 64 ANS,Area: 2- RURAL DYNAMIQUE,Complaint Type: RECLAMATION GESTION CONTRAT,Sex: M} => {Nature: PP}";0,0265080225844525;1;1,14266447967924;831
"{Age: 45 - 64 ANS,Area: 2- RURAL DYNAMIQUE,Complaint Type: RECLAMATION GESTION CONTRAT,Nature: PP} => {Sex: M}";0,0265080225844525;0,650234741784038;1,19038828078649;831
"{Activity: PARTICULIER,Age: 45 - 64 ANS,Complaint Type: RECLAMATION GESTION CONTRAT,Sex: M} => {Nature: PP}";0,0384701266388083;1;1,14266447967924;1206
"{Activity: PARTICULIER,Age: 45 - 64 ANS,Complaint Type: RECLAMATION GESTION CONTRAT,Nature: PP} => {Sex: M}";0,0384701266388083;0,551440329218107;1,00952481199827;1206
"{Age: 45 - 64 ANS,Complaint Type: RECLAMATION GESTION CONTRAT,Nature: PP,Sex: M} => {Activity: PARTICULIER}";0,0384701266388083;0,580365736284889;1,33474326658316;1206
"{Activity: PARTICULIER,Area: 2- RURAL DYNAMIQUE,Complaint Sub_Type: INCOMPREHENSION CLIENT,Complaint Type: RECLAMATION GESTION CONTRAT} => {Sex: M}";0,0135251523174583;0,547803617571059;1,00286706419266;424
"{Activity: PARTICULIER,Area: 2- RURAL DYNAMIQUE,Complaint Sub_Type: INCOMPREHENSION CLIENT,Complaint Type: RECLAMATION GESTION CONTRAT} => {Nature: PP}";0,0244983891033207;0,992248062015504;1,13380661549568;768
"{Area: 2- RURAL DYNAMIQUE,Complaint Sub_Type: INCOMPREHENSION CLIENT,Complaint Type: RECLAMATION GESTION CONTRAT,Nature: PP} => {Activity: PARTICULIER}";0,0244983891033207;0,516476126429052;1,1878079442025;768
"{Area: 2- RURAL DYNAMIQUE,Complaint Sub_Type: INCOMPREHENSION CLIENT,Complaint Type: RECLAMATION GESTION CONTRAT,Sex: M} => {Nature: PP}";0,0283900602890044;1;1,14266447967924;890
"{Area: 2- RURAL DYNAMIQUE,Complaint Sub_Type: INCOMPREHENSION CLIENT,Complaint Type: RECLAMATION GESTION CONTRAT,Nature: PP} => {Sex: M}";0,0283900602890044;0,598520511096167;1,09571475720356;890
"{Activity: PARTICULIER,Complaint Sub_Type: INCOMPREHENSION CLIENT,Complaint Type: RECLAMATION GESTION CONTRAT,Sex: M} => {Nature: PP}";0,0354078280008932;1;1,14266447967924;1110
"{Activity: PARTICULIER,Complaint Sub_Type: INCOMPREHENSION CLIENT,Complaint Type: RECLAMATION GESTION CONTRAT,Nature: PP} => {Sex: M}";0,0354078280008932;0,545186640471513;0,998076149973222;1110
"{Activity: PARTICULIER,Area: 2- RURAL DYNAMIQUE,Complaint Type: RECLAMATION GESTION CONTRAT,Sex: M} => {Nature: PP}";0,0312290663179049;0,998979591836735;1,1414984955163;979
"{Activity: PARTICULIER,Area: 2- RURAL DYNAMIQUE,Complaint Type: RECLAMATION GESTION CONTRAT,Nature: PP} => {Sex: M}";0,0312290663179049;0,55436013590034;1,01487011798293;979
"{Age: 45 - 64 ANS,Area: 2- RURAL DYNAMIQUE,Complaint Sub_Type: INCOMPREHENSION CLIENT,Sex: F} => {Activity: PARTICULIER}";0,0121853966633704;0,786008230452675;1,8076863044869;382
"{Age: 45 - 64 ANS,Area: 2- RURAL DYNAMIQUE,Complaint Sub_Type: INCOMPREHENSION CLIENT,Sex: F} => {Nature: PP}";0,0155028868544451;1;1,14266447967924;486
"{Activity: PARTICULIER,Age: 45 - 64 ANS,Complaint Sub_Type: INCOMPREHENSION CLIENT,Sex: F} => {Nature: PP}";0,0329197103575872;1;1,14266447967924;1032
"{Age: 45 - 64 ANS,Complaint Sub_Type: INCOMPREHENSION CLIENT,Nature: PP,Sex: F} => {Activity: PARTICULIER}";0,0329197103575872;0,804364770070148;1,84990324825244;1032
"{Age: 45 - 64 ANS,Area: 2- RURAL DYNAMIQUE,Complaint Type: RECLAMATION SINISTRE,Sex: F} => {Activity: PARTICULIER}";0,0104628536795432;0,733780760626398;1,68757193638596;328
"{Age: 45 - 64 ANS,Area: 2- RURAL DYNAMIQUE,Complaint Type: RECLAMATION SINISTRE,Sex: F} => {Nature: PP}";0,0142588280327921;1;1,14266447967924;447
"{Activity: PARTICULIER,Age: 45 - 64 ANS,Complaint Type: RECLAMATION SINISTRE,Sex: F} => {Nature: PP}";0,0253277616510893;1;1,14266447967924;794
"{Age: 45 - 64 ANS,Complaint Type: RECLAMATION SINISTRE,Nature: PP,Sex: F} => {Activity: PARTICULIER}";0,0253277616510893;0,739292364990689;1,70024769643409;794
"{Activity: PARTICULIER,Complaint Type: RECLAMATION SINISTRE,Nature: PP,Sex: F} => {Age: 45 - 64 ANS}";0,0253277616510893;0,5;1,4918149804892;794
"{Activity: PARTICULIER,Age: 45 - 64 ANS,Area: 2- RURAL DYNAMIQUE,Sex: F} => {Nature: PP}";0,0334619924080513;1;1,14266447967924;1049
"{Age: 45 - 64 ANS,Area: 2- RURAL DYNAMIQUE,Nature: PP,Sex: F} => {Activity: PARTICULIER}";0,0334619924080513;0,775314116777531;1,78309164748432;1049
"{Activity: PARTICULIER,Complaint Sub_Type: INCOMPREHENSION CLIENT,Complaint Type: RECLAMATION SINISTRE,Sex: F} => {Nature: PP}";0,0120896998309356;1;1,14266447967924;379
"{Complaint Sub_Type: INCOMPREHENSION CLIENT,Complaint Type: RECLAMATION SINISTRE,Nature: PP,Sex: F} => {Activity: PARTICULIER}";0,0120896998309356;0,582181259600614;1,33891866387056;379
"{Activity: PARTICULIER,Area: 2- RURAL DYNAMIQUE,Complaint Sub_Type: INCOMPREHENSION CLIENT,Sex: F} => {Nature: PP}";0,0282943634565696;1;1,14266447967924;887
"{Area: 2- RURAL DYNAMIQUE,Complaint Sub_Type: INCOMPREHENSION CLIENT,Nature: PP,Sex: F} => {Activity: PARTICULIER}";0,0282943634565696;0,615117891816921;1,41466736047015;887
"{Activity: PARTICULIER,Area: 2- RURAL DYNAMIQUE,Complaint Type: RECLAMATION SINISTRE,Sex: F} => {Nature: PP}";0,0211171010239561;1;1,14266447967924;662
"{Area: 2- RURAL DYNAMIQUE,Complaint Type: RECLAMATION SINISTRE,Nature: PP,Sex: F} => {Activity: PARTICULIER}";0,0211171010239561;0,540849673202614;1,24386298915918;662
"{Age: 45 - 64 ANS,Area: 2- RURAL DYNAMIQUE,Complaint Sub_Type: INCOMPREHENSION CLIENT,Complaint Type: RECLAMATION SINISTRE} => {Nature: PP}";0,011866407221921;1;1,14266447967924;372
"{Activity: PARTICULIER,Age: 45 - 64 ANS,Complaint Sub_Type: INCOMPREHENSION CLIENT,Complaint Type: RECLAMATION SINISTRE} => {Sex: M}";0,0101438642380937;0,625984251968504;1,14599277709417;318
"{Age: 45 - 64 ANS,Complaint Sub_Type: INCOMPREHENSION CLIENT,Complaint Type: RECLAMATION SINISTRE,Sex: M} => {Activity: PARTICULIER}";0,0101438642380937;0,512903225806452;1,17959087563689;318
"{Activity: PARTICULIER,Complaint Sub_Type: INCOMPREHENSION CLIENT,Complaint Type: RECLAMATION SINISTRE,Sex: M} => {Age: 45 - 64 ANS}";0,0101438642380937;0,557894736842105;1,66455145191426;318
"{Activity: PARTICULIER,Age: 45 - 64 ANS,Complaint Sub_Type: INCOMPREHENSION CLIENT,Complaint Type: RECLAMATION SINISTRE} => {Nature: PP}";0,016204663625634;1;1,14266447967924;508
"{Age: 45 - 64 ANS,Complaint Sub_Type: INCOMPREHENSION CLIENT,Complaint Type: RECLAMATION SINISTRE,Nature: PP} => {Activity: PARTICULIER}";0,016204663625634;0,592074592074592;1,3616716592287;508
"{Activity: PARTICULIER,Complaint Sub_Type: INCOMPREHENSION CLIENT,Complaint Type: RECLAMATION SINISTRE,Nature: PP} => {Age: 45 - 64 ANS}";0,016204663625634;0,535300316122234;1,5971380613035;508
"{Age: 45 - 64 ANS,Complaint Sub_Type: INCOMPREHENSION CLIENT,Complaint Type: RECLAMATION SINISTRE,Sex: M} => {Nature: PP}";0,0197773453698683;1;1,14266447967924;620
"{Age: 45 - 64 ANS,Complaint Sub_Type: INCOMPREHENSION CLIENT,Complaint Type: RECLAMATION SINISTRE,Nature: PP} => {Sex: M}";0,0197773453698683;0,722610722610723;1,32288738280329;620
"{Activity: PARTICULIER,Age: 45 - 64 ANS,Area: 2- RURAL DYNAMIQUE,Complaint Sub_Type: INCOMPREHENSION CLIENT} => {Sex: M}";0,0169383393409678;0,581599123767798;1,06473668132426;531
"{Age: 45 - 64 ANS,Area: 2- RURAL DYNAMIQUE,Complaint Sub_Type: INCOMPREHENSION CLIENT,Sex: M} => {Activity: PARTICULIER}";0,0169383393409678;0,553701772679875;1,27342064938313;531
"{Activity: PARTICULIER,Age: 45 - 64 ANS,Area: 2- RURAL DYNAMIQUE,Complaint Sub_Type: INCOMPREHENSION CLIENT} => {Nature: PP}";0,0291237360043383;1;1,14266447967924;913
"{Age: 45 - 64 ANS,Area: 2- RURAL DYNAMIQUE,Complaint Sub_Type: INCOMPREHENSION CLIENT,Nature: PP} => {Activity: PARTICULIER}";0,0291237360043383;0,631833910034602;1,45311138182633;913
"{Age: 45 - 64 ANS,Area: 2- RURAL DYNAMIQUE,Complaint Sub_Type: INCOMPREHENSION CLIENT,Sex: M} => {Nature: PP}";0,0305910874350059;1;1,14266447967924;959
"{Age: 45 - 64 ANS,Area: 2- RURAL DYNAMIQUE,Complaint Sub_Type: INCOMPREHENSION CLIENT,Nature: PP} => {Sex: M}";0,0305910874350059;0,663667820069204;1,21498029031473;959
"{Activity: PARTICULIER,Age: 45 - 64 ANS,Complaint Sub_Type: INCOMPREHENSION CLIENT,Sex: M} => {Nature: PP}";0,0433825640371304;1;1,14266447967924;1360
"{Activity: PARTICULIER,Age: 45 - 64 ANS,Complaint Sub_Type: INCOMPREHENSION CLIENT,Nature: PP} => {Sex: M}";0,0433825640371304;0,568561872909699;1,0408693152211;1360
"{Age: 45 - 64 ANS,Complaint Sub_Type: INCOMPREHENSION CLIENT,Nature: PP,Sex: M} => {Activity: PARTICULIER}";0,0433825640371304;0,572149768615902;1,31584792724965;1360
"{Activity: PARTICULIER,Age: 45 - 64 ANS,Area: 2- RURAL DYNAMIQUE,Complaint Type: RECLAMATION SINISTRE} => {Sex: M}";0,0188522759896647;0,643790849673203;1,17859141242731;591
"{Activity: PARTICULIER,Area: 2- RURAL DYNAMIQUE,Complaint Type: RECLAMATION SINISTRE,Sex: M} => {Age: 45 - 64 ANS}";0,0188522759896647;0,593969849246231;1,77218623812888;591
"{Activity: PARTICULIER,Age: 45 - 64 ANS,Area: 2- RURAL DYNAMIQUE,Complaint Type: RECLAMATION SINISTRE} => {Nature: PP}";0,029283230725063;1;1,14266447967924;918
"{Age: 45 - 64 ANS,Area: 2- RURAL DYNAMIQUE,Complaint Type: RECLAMATION SINISTRE,Nature: PP} => {Activity: PARTICULIER}";0,029283230725063;0,549700598802395;1,26421862459514;918
"{Activity: PARTICULIER,Area: 2- RURAL DYNAMIQUE,Complaint Type: RECLAMATION SINISTRE,Nature: PP} => {Age: 45 - 64 ANS}";0,029283230725063;0,554347826086957;1,65396878271628;918
"{Age: 45 - 64 ANS,Area: 2- RURAL DYNAMIQUE,Complaint Type: RECLAMATION SINISTRE,Sex: M} => {Nature: PP}";0,0390443076334173;1;1,14266447967924;1224
"{Age: 45 - 64 ANS,Area: 2- RURAL DYNAMIQUE,Complaint Type: RECLAMATION SINISTRE,Nature: PP} => {Sex: M}";0,0390443076334173;0,732934131736527;1,34178650407664;1224
"{Activity: PARTICULIER,Age: 45 - 64 ANS,Complaint Type: RECLAMATION SINISTRE,Sex: M} => {Nature: PP}";0,0421385052154774;1;1,14266447967924;1321
"{Activity: PARTICULIER,Age: 45 - 64 ANS,Complaint Type: RECLAMATION SINISTRE,Nature: PP} => {Sex: M}";0,0421385052154774;0,624881740775781;1,14397440385307;1321
"{Activity: PARTICULIER,Complaint Type: RECLAMATION SINISTRE,Nature: PP,Sex: M} => {Age: 45 - 64 ANS}";0,0421385052154774;0,577612592916484;1,72338223806404;1321
"{Activity: PARTICULIER,Age: 45 - 64 ANS,Area: 2- RURAL DYNAMIQUE,Sex: M} => {Nature: PP}";0,0490605760949313;1;1,14266447967924;1538
